start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1761190380,1761190440,2025-10-23T03:33:00+00:00,2025-10-23T03:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190440,1761190500,2025-10-23T03:34:00+00:00,2025-10-23T03:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190500,1761190560,2025-10-23T03:35:00+00:00,2025-10-23T03:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190560,1761190620,2025-10-23T03:36:00+00:00,2025-10-23T03:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190620,1761190680,2025-10-23T03:37:00+00:00,2025-10-23T03:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190680,1761190740,2025-10-23T03:38:00+00:00,2025-10-23T03:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190740,1761190800,2025-10-23T03:39:00+00:00,2025-10-23T03:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190800,1761190860,2025-10-23T03:40:00+00:00,2025-10-23T03:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190860,1761190920,2025-10-23T03:41:00+00:00,2025-10-23T03:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190920,1761190980,2025-10-23T03:42:00+00:00,2025-10-23T03:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1761190980,1761191040,2025-10-23T03:43:00+00:00,2025-10-23T03:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191040,1761191100,2025-10-23T03:44:00+00:00,2025-10-23T03:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191100,1761191160,2025-10-23T03:45:00+00:00,2025-10-23T03:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191160,1761191220,2025-10-23T03:46:00+00:00,2025-10-23T03:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191220,1761191280,2025-10-23T03:47:00+00:00,2025-10-23T03:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191280,1761191340,2025-10-23T03:48:00+00:00,2025-10-23T03:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191340,1761191400,2025-10-23T03:49:00+00:00,2025-10-23T03:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191400,1761191460,2025-10-23T03:50:00+00:00,2025-10-23T03:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191460,1761191520,2025-10-23T03:51:00+00:00,2025-10-23T03:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191520,1761191580,2025-10-23T03:52:00+00:00,2025-10-23T03:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191580,1761191640,2025-10-23T03:53:00+00:00,2025-10-23T03:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191640,1761191700,2025-10-23T03:54:00+00:00,2025-10-23T03:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191700,1761191760,2025-10-23T03:55:00+00:00,2025-10-23T03:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191760,1761191820,2025-10-23T03:56:00+00:00,2025-10-23T03:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191820,1761191880,2025-10-23T03:57:00+00:00,2025-10-23T03:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191880,1761191940,2025-10-23T03:58:00+00:00,2025-10-23T03:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1761191940,1761192000,2025-10-23T03:59:00+00:00,2025-10-23T04:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192000,1761192060,2025-10-23T04:00:00+00:00,2025-10-23T04:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192060,1761192120,2025-10-23T04:01:00+00:00,2025-10-23T04:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192120,1761192180,2025-10-23T04:02:00+00:00,2025-10-23T04:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192180,1761192240,2025-10-23T04:03:00+00:00,2025-10-23T04:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192240,1761192300,2025-10-23T04:04:00+00:00,2025-10-23T04:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192300,1761192360,2025-10-23T04:05:00+00:00,2025-10-23T04:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192360,1761192420,2025-10-23T04:06:00+00:00,2025-10-23T04:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192420,1761192480,2025-10-23T04:07:00+00:00,2025-10-23T04:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192480,1761192540,2025-10-23T04:08:00+00:00,2025-10-23T04:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192540,1761192600,2025-10-23T04:09:00+00:00,2025-10-23T04:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192600,1761192660,2025-10-23T04:10:00+00:00,2025-10-23T04:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192660,1761192720,2025-10-23T04:11:00+00:00,2025-10-23T04:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192720,1761192780,2025-10-23T04:12:00+00:00,2025-10-23T04:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192780,1761192840,2025-10-23T04:13:00+00:00,2025-10-23T04:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192840,1761192900,2025-10-23T04:14:00+00:00,2025-10-23T04:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192900,1761192960,2025-10-23T04:15:00+00:00,2025-10-23T04:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1761192960,1761193020,2025-10-23T04:16:00+00:00,2025-10-23T04:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193020,1761193080,2025-10-23T04:17:00+00:00,2025-10-23T04:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193080,1761193140,2025-10-23T04:18:00+00:00,2025-10-23T04:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193140,1761193200,2025-10-23T04:19:00+00:00,2025-10-23T04:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193200,1761193260,2025-10-23T04:20:00+00:00,2025-10-23T04:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193260,1761193320,2025-10-23T04:21:00+00:00,2025-10-23T04:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193320,1761193380,2025-10-23T04:22:00+00:00,2025-10-23T04:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193380,1761193440,2025-10-23T04:23:00+00:00,2025-10-23T04:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193440,1761193500,2025-10-23T04:24:00+00:00,2025-10-23T04:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193500,1761193560,2025-10-23T04:25:00+00:00,2025-10-23T04:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193560,1761193620,2025-10-23T04:26:00+00:00,2025-10-23T04:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193620,1761193680,2025-10-23T04:27:00+00:00,2025-10-23T04:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193680,1761193740,2025-10-23T04:28:00+00:00,2025-10-23T04:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193740,1761193800,2025-10-23T04:29:00+00:00,2025-10-23T04:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193800,1761193860,2025-10-23T04:30:00+00:00,2025-10-23T04:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193860,1761193920,2025-10-23T04:31:00+00:00,2025-10-23T04:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193920,1761193980,2025-10-23T04:32:00+00:00,2025-10-23T04:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1761193980,1761194040,2025-10-23T04:33:00+00:00,2025-10-23T04:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194040,1761194100,2025-10-23T04:34:00+00:00,2025-10-23T04:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194100,1761194160,2025-10-23T04:35:00+00:00,2025-10-23T04:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194160,1761194220,2025-10-23T04:36:00+00:00,2025-10-23T04:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194220,1761194280,2025-10-23T04:37:00+00:00,2025-10-23T04:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194280,1761194340,2025-10-23T04:38:00+00:00,2025-10-23T04:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194340,1761194400,2025-10-23T04:39:00+00:00,2025-10-23T04:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194400,1761194460,2025-10-23T04:40:00+00:00,2025-10-23T04:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194460,1761194520,2025-10-23T04:41:00+00:00,2025-10-23T04:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194520,1761194580,2025-10-23T04:42:00+00:00,2025-10-23T04:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194580,1761194640,2025-10-23T04:43:00+00:00,2025-10-23T04:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194640,1761194700,2025-10-23T04:44:00+00:00,2025-10-23T04:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194700,1761194760,2025-10-23T04:45:00+00:00,2025-10-23T04:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194760,1761194820,2025-10-23T04:46:00+00:00,2025-10-23T04:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194820,1761194880,2025-10-23T04:47:00+00:00,2025-10-23T04:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194880,1761194940,2025-10-23T04:48:00+00:00,2025-10-23T04:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761194940,1761195000,2025-10-23T04:49:00+00:00,2025-10-23T04:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195000,1761195060,2025-10-23T04:50:00+00:00,2025-10-23T04:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195060,1761195120,2025-10-23T04:51:00+00:00,2025-10-23T04:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195120,1761195180,2025-10-23T04:52:00+00:00,2025-10-23T04:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195180,1761195240,2025-10-23T04:53:00+00:00,2025-10-23T04:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195240,1761195300,2025-10-23T04:54:00+00:00,2025-10-23T04:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195300,1761195360,2025-10-23T04:55:00+00:00,2025-10-23T04:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195360,1761195420,2025-10-23T04:56:00+00:00,2025-10-23T04:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195420,1761195480,2025-10-23T04:57:00+00:00,2025-10-23T04:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195480,1761195540,2025-10-23T04:58:00+00:00,2025-10-23T04:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195540,1761195600,2025-10-23T04:59:00+00:00,2025-10-23T05:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195600,1761195660,2025-10-23T05:00:00+00:00,2025-10-23T05:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195660,1761195720,2025-10-23T05:01:00+00:00,2025-10-23T05:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195720,1761195780,2025-10-23T05:02:00+00:00,2025-10-23T05:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195780,1761195840,2025-10-23T05:03:00+00:00,2025-10-23T05:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195840,1761195900,2025-10-23T05:04:00+00:00,2025-10-23T05:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195900,1761195960,2025-10-23T05:05:00+00:00,2025-10-23T05:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1761195960,1761196020,2025-10-23T05:06:00+00:00,2025-10-23T05:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196020,1761196080,2025-10-23T05:07:00+00:00,2025-10-23T05:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196080,1761196140,2025-10-23T05:08:00+00:00,2025-10-23T05:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196140,1761196200,2025-10-23T05:09:00+00:00,2025-10-23T05:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196200,1761196260,2025-10-23T05:10:00+00:00,2025-10-23T05:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196260,1761196320,2025-10-23T05:11:00+00:00,2025-10-23T05:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196320,1761196380,2025-10-23T05:12:00+00:00,2025-10-23T05:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196380,1761196440,2025-10-23T05:13:00+00:00,2025-10-23T05:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196440,1761196500,2025-10-23T05:14:00+00:00,2025-10-23T05:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196500,1761196560,2025-10-23T05:15:00+00:00,2025-10-23T05:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196560,1761196620,2025-10-23T05:16:00+00:00,2025-10-23T05:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196620,1761196680,2025-10-23T05:17:00+00:00,2025-10-23T05:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196680,1761196740,2025-10-23T05:18:00+00:00,2025-10-23T05:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196740,1761196800,2025-10-23T05:19:00+00:00,2025-10-23T05:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196800,1761196860,2025-10-23T05:20:00+00:00,2025-10-23T05:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196860,1761196920,2025-10-23T05:21:00+00:00,2025-10-23T05:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196920,1761196980,2025-10-23T05:22:00+00:00,2025-10-23T05:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1761196980,1761197040,2025-10-23T05:23:00+00:00,2025-10-23T05:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197040,1761197100,2025-10-23T05:24:00+00:00,2025-10-23T05:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197100,1761197160,2025-10-23T05:25:00+00:00,2025-10-23T05:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197160,1761197220,2025-10-23T05:26:00+00:00,2025-10-23T05:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197220,1761197280,2025-10-23T05:27:00+00:00,2025-10-23T05:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197280,1761197340,2025-10-23T05:28:00+00:00,2025-10-23T05:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197340,1761197400,2025-10-23T05:29:00+00:00,2025-10-23T05:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197400,1761197460,2025-10-23T05:30:00+00:00,2025-10-23T05:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197460,1761197520,2025-10-23T05:31:00+00:00,2025-10-23T05:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197520,1761197580,2025-10-23T05:32:00+00:00,2025-10-23T05:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197580,1761197640,2025-10-23T05:33:00+00:00,2025-10-23T05:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197640,1761197700,2025-10-23T05:34:00+00:00,2025-10-23T05:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197700,1761197760,2025-10-23T05:35:00+00:00,2025-10-23T05:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197760,1761197820,2025-10-23T05:36:00+00:00,2025-10-23T05:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197820,1761197880,2025-10-23T05:37:00+00:00,2025-10-23T05:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197880,1761197940,2025-10-23T05:38:00+00:00,2025-10-23T05:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1761197940,1761198000,2025-10-23T05:39:00+00:00,2025-10-23T05:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198000,1761198060,2025-10-23T05:40:00+00:00,2025-10-23T05:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198060,1761198120,2025-10-23T05:41:00+00:00,2025-10-23T05:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198120,1761198180,2025-10-23T05:42:00+00:00,2025-10-23T05:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198180,1761198240,2025-10-23T05:43:00+00:00,2025-10-23T05:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198240,1761198300,2025-10-23T05:44:00+00:00,2025-10-23T05:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198300,1761198360,2025-10-23T05:45:00+00:00,2025-10-23T05:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198360,1761198420,2025-10-23T05:46:00+00:00,2025-10-23T05:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198420,1761198480,2025-10-23T05:47:00+00:00,2025-10-23T05:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198480,1761198540,2025-10-23T05:48:00+00:00,2025-10-23T05:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198540,1761198600,2025-10-23T05:49:00+00:00,2025-10-23T05:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198600,1761198660,2025-10-23T05:50:00+00:00,2025-10-23T05:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198660,1761198720,2025-10-23T05:51:00+00:00,2025-10-23T05:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198720,1761198780,2025-10-23T05:52:00+00:00,2025-10-23T05:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198780,1761198840,2025-10-23T05:53:00+00:00,2025-10-23T05:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198840,1761198900,2025-10-23T05:54:00+00:00,2025-10-23T05:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198900,1761198960,2025-10-23T05:55:00+00:00,2025-10-23T05:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761198960,1761199020,2025-10-23T05:56:00+00:00,2025-10-23T05:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199020,1761199080,2025-10-23T05:57:00+00:00,2025-10-23T05:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199080,1761199140,2025-10-23T05:58:00+00:00,2025-10-23T05:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199140,1761199200,2025-10-23T05:59:00+00:00,2025-10-23T06:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199200,1761199260,2025-10-23T06:00:00+00:00,2025-10-23T06:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199260,1761199320,2025-10-23T06:01:00+00:00,2025-10-23T06:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199320,1761199380,2025-10-23T06:02:00+00:00,2025-10-23T06:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199380,1761199440,2025-10-23T06:03:00+00:00,2025-10-23T06:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199440,1761199500,2025-10-23T06:04:00+00:00,2025-10-23T06:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199500,1761199560,2025-10-23T06:05:00+00:00,2025-10-23T06:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199560,1761199620,2025-10-23T06:06:00+00:00,2025-10-23T06:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199620,1761199680,2025-10-23T06:07:00+00:00,2025-10-23T06:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199680,1761199740,2025-10-23T06:08:00+00:00,2025-10-23T06:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199740,1761199800,2025-10-23T06:09:00+00:00,2025-10-23T06:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199800,1761199860,2025-10-23T06:10:00+00:00,2025-10-23T06:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199860,1761199920,2025-10-23T06:11:00+00:00,2025-10-23T06:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199920,1761199980,2025-10-23T06:12:00+00:00,2025-10-23T06:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1761199980,1761200040,2025-10-23T06:13:00+00:00,2025-10-23T06:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200040,1761200100,2025-10-23T06:14:00+00:00,2025-10-23T06:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200100,1761200160,2025-10-23T06:15:00+00:00,2025-10-23T06:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200160,1761200220,2025-10-23T06:16:00+00:00,2025-10-23T06:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200220,1761200280,2025-10-23T06:17:00+00:00,2025-10-23T06:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200280,1761200340,2025-10-23T06:18:00+00:00,2025-10-23T06:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200340,1761200400,2025-10-23T06:19:00+00:00,2025-10-23T06:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200400,1761200460,2025-10-23T06:20:00+00:00,2025-10-23T06:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200460,1761200520,2025-10-23T06:21:00+00:00,2025-10-23T06:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200520,1761200580,2025-10-23T06:22:00+00:00,2025-10-23T06:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200580,1761200640,2025-10-23T06:23:00+00:00,2025-10-23T06:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200640,1761200700,2025-10-23T06:24:00+00:00,2025-10-23T06:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200700,1761200760,2025-10-23T06:25:00+00:00,2025-10-23T06:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200760,1761200820,2025-10-23T06:26:00+00:00,2025-10-23T06:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200820,1761200880,2025-10-23T06:27:00+00:00,2025-10-23T06:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200880,1761200940,2025-10-23T06:28:00+00:00,2025-10-23T06:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1761200940,1761201000,2025-10-23T06:29:00+00:00,2025-10-23T06:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201000,1761201060,2025-10-23T06:30:00+00:00,2025-10-23T06:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201060,1761201120,2025-10-23T06:31:00+00:00,2025-10-23T06:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201120,1761201180,2025-10-23T06:32:00+00:00,2025-10-23T06:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201180,1761201240,2025-10-23T06:33:00+00:00,2025-10-23T06:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201240,1761201300,2025-10-23T06:34:00+00:00,2025-10-23T06:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201300,1761201360,2025-10-23T06:35:00+00:00,2025-10-23T06:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201360,1761201420,2025-10-23T06:36:00+00:00,2025-10-23T06:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201420,1761201480,2025-10-23T06:37:00+00:00,2025-10-23T06:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201480,1761201540,2025-10-23T06:38:00+00:00,2025-10-23T06:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201540,1761201600,2025-10-23T06:39:00+00:00,2025-10-23T06:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201600,1761201660,2025-10-23T06:40:00+00:00,2025-10-23T06:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201660,1761201720,2025-10-23T06:41:00+00:00,2025-10-23T06:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201720,1761201780,2025-10-23T06:42:00+00:00,2025-10-23T06:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201780,1761201840,2025-10-23T06:43:00+00:00,2025-10-23T06:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201840,1761201900,2025-10-23T06:44:00+00:00,2025-10-23T06:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201900,1761201960,2025-10-23T06:45:00+00:00,2025-10-23T06:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1761201960,1761202020,2025-10-23T06:46:00+00:00,2025-10-23T06:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202020,1761202080,2025-10-23T06:47:00+00:00,2025-10-23T06:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202080,1761202140,2025-10-23T06:48:00+00:00,2025-10-23T06:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202140,1761202200,2025-10-23T06:49:00+00:00,2025-10-23T06:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202200,1761202260,2025-10-23T06:50:00+00:00,2025-10-23T06:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202260,1761202320,2025-10-23T06:51:00+00:00,2025-10-23T06:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202320,1761202380,2025-10-23T06:52:00+00:00,2025-10-23T06:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202380,1761202440,2025-10-23T06:53:00+00:00,2025-10-23T06:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202440,1761202500,2025-10-23T06:54:00+00:00,2025-10-23T06:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202500,1761202560,2025-10-23T06:55:00+00:00,2025-10-23T06:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202560,1761202620,2025-10-23T06:56:00+00:00,2025-10-23T06:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202620,1761202680,2025-10-23T06:57:00+00:00,2025-10-23T06:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202680,1761202740,2025-10-23T06:58:00+00:00,2025-10-23T06:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202740,1761202800,2025-10-23T06:59:00+00:00,2025-10-23T07:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202800,1761202860,2025-10-23T07:00:00+00:00,2025-10-23T07:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202860,1761202920,2025-10-23T07:01:00+00:00,2025-10-23T07:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202920,1761202980,2025-10-23T07:02:00+00:00,2025-10-23T07:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1761202980,1761203040,2025-10-23T07:03:00+00:00,2025-10-23T07:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1761203040,1761203100,2025-10-23T07:04:00+00:00,2025-10-23T07:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1761203100,1761203160,2025-10-23T07:05:00+00:00,2025-10-23T07:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1761203160,1761203220,2025-10-23T07:06:00+00:00,2025-10-23T07:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1761203220,1761203280,2025-10-23T07:07:00+00:00,2025-10-23T07:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1761203280,1761203340,2025-10-23T07:08:00+00:00,2025-10-23T07:09:00+00:00,,,,,,,,,,,,,,,,,,,,
